SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
100281,5079733,Closed,currency 1,-1207,0,-290,-290,9202.5,0,330750,0,0,0,Consumer credit,-261,19039.5
100281,5079734,Active,currency 1,-271,0,1554,-290,0,0,900000,763659,0,0,Consumer credit,-15,19039.5
100283,5068258,Closed,currency 1,-2719,0,-2563,-2489,0,0,25506,763659,0,0,Consumer credit,-2489,0
100284,6520547,Closed,currency 1,-2915,0,-2668,-2640,0,0,71955,0,0,0,Consumer credit,-998,0
100284,6520548,Closed,currency 1,-1072,0,-159,-138,0,0,1702350,0,0,0,Consumer credit,-133,0
100284,6520549,Closed,currency 1,-2914,0,-2668,-2671,0,0,71955,0,0,0,Consumer credit,-1934,0
100284,6520550,Active,currency 1,-669,0,1157,-2671,0,0,2895750,1817757,0,0,Car loan,-21,0
100284,6759709,Closed,currency 1,-1649,0,-918,-918,0,0,101263.5,0,0,0,Consumer credit,-908,0
100286,5507308,Closed,currency 1,-2693,0,-2356,-2356,0,0,135000,0,0,0,Consumer credit,-2356,0
100286,5507306,Closed,currency 1,-2154,0,-1614,-1614,0,0,77238,0,0,0,Credit card,-1614,0
100286,5507309,Closed,currency 1,-2234,0,-409,-383,0,0,765000,0,0,0,Consumer credit,-383,0
100286,5507310,Closed,currency 1,-2442,0,-2196,-2229,0,0,55260,0,0,0,Consumer credit,-2228,0
100289,6362423,Closed,currency 1,-1434,0,-716,-715,0,0,180000,0,0,0,Credit card,-710,0
100289,6362424,Closed,currency 1,-29,0,337,-17,0,0,232128,0,0,0,Car loan,-17,0
100289,6362425,Closed,currency 1,-1487,0,-786,-786,0,0,123658.11,0,0,0,Consumer credit,-780,0
100290,5080699,Closed,currency 1,-1431,0,-1219,-1338,0,0,44250.21,0,0,0,Consumer credit,-1235,0
100290,5080701,Active,currency 1,-1338,0,-659,-1338,0,0,0,0,0,0,Credit card,-608,0
100290,5080702,Closed,currency 1,-1228,0,-113,-779,1164.195,0,103500,-91.08,135091.08,0,Credit card,-778,0
100290,5080703,Active,currency 1,-273,0,823,-779,0,0,562500,333349.92,229150.08,0,Credit card,-167,0
100290,5080704,Closed,currency 1,-2341,0,-2248,-2243,0,0,25929,0,0,0,Consumer credit,-785,0
100290,5080705,Closed,currency 1,-133,0,-103,-105,0,0,45000,0,0,0,Consumer credit,-97,0
100290,5080706,Closed,currency 1,-183,0,-153,-162,0,0,33750,0,0,0,Consumer credit,-161,0
100290,5080707,Closed,currency 1,-1779,0,-1625,-1604,0,0,40815,0,0,0,Consumer credit,-734,0
100290,5080712,Closed,currency 1,-1778,0,-1625,-1625,0,0,40815,0,0,0,Consumer credit,-1621,0
100290,5080713,Closed,currency 1,-2290,0,-1625,-257,0,0,13500,0,0,0,Credit card,-162,0
100290,5080714,Active,currency 1,-419,0,-1625,-257,0,0,378000,308520,25203.87,0,Credit card,-17,0
100290,5080715,Active,currency 1,-136,0,595,-257,0,0,35874,31842,0,0,Consumer credit,-14,0
100291,5137177,Active,currency 1,-51,0,1775,-257,0,0,691200,692451,0,0,Consumer credit,-31,19089
100291,5137178,Active,currency 1,-157,0,939,-257,0,0,157500,150003,0,0,Consumer credit,-31,19089
100292,5090806,Closed,currency 1,-711,0,-405,-650,0,0,135000,0,0,0,Consumer credit,-650,19089
100293,6506267,Active,currency 1,-96,0,-66,-650,0,0,135000,101745,0,0,Credit card,-53,19089
100293,6506268,Closed,currency 1,-1830,0,-1648,-910,0,0,147222,101745,0,0,Consumer credit,-907,19089
100294,5805498,Closed,currency 1,-1137,0,-590,-590,0,0,180000,0,0,0,Consumer credit,-586,19089
100294,5805499,Closed,currency 1,-975,0,-62,-60,0,0,360000,0,0,0,Consumer credit,-59,19089
100294,5805500,Closed,currency 1,-884,0,-792,-792,0,0,199805.4,0,0,0,Consumer credit,-789,19089
100294,5805501,Closed,currency 1,-659,0,-382,-382,0,0,48649.77,0,0,0,Consumer credit,-376,19089
100294,5805502,Active,currency 1,-217,0,1617,-382,0,0,112500,90522.18,21977.82,0,Credit card,-24,19089
100299,6522153,Closed,currency 1,-1521,0,-1153,-1142,0,0,37336.5,0,0,0,Consumer credit,-794,19089
100299,6522154,Closed,currency 1,-1704,0,-1339,-1531,0,0,135000,0,0,0,Consumer credit,-1010,19089
100299,6522155,Active,currency 1,-1258,0,-527,-1531,0,0,162855,8707.5,0,0,Consumer credit,-499,19089
100299,6522156,Closed,currency 1,-1520,0,-1153,-1172,0,0,37336.5,0,0,0,Consumer credit,-1147,19089
100300,6017772,Active,currency 1,-9,0,1087,-1172,0,0,162381.6,162381.6,0,0,Consumer credit,-9,19089
100302,5307262,Active,currency 1,-231,0,1595,-1172,0,0,675000,162381.6,0,0,Consumer credit,-16,0
100303,5499341,Closed,currency 1,-1063,0,-940,-911,0,0,28309.5,0,0,0,Consumer credit,-843,8055
100303,5499342,Active,currency 1,-281,0,817,-911,0,0,1372.5,90765,0,0,Credit card,-6,9000
100303,5499345,Closed,currency 1,-1062,0,-940,-940,0,0,28309.5,0,0,0,Consumer credit,-927,8055
100303,5499346,Closed,currency 1,-981,0,-894,-894,0,0,13500,0,0,0,Credit card,-892,8055
100303,5499347,Closed,currency 1,-811,0,-670,-669,0,0,13500,0,0,0,Credit card,-668,8055
100303,5499348,Closed,currency 1,-927,0,-761,-761,0,0,285489.945,0,0,0,Consumer credit,-761,0
100303,5499349,Closed,currency 1,-926,0,-709,-709,0,0,55371.735,0,0,0,Consumer credit,-703,0
100303,5499350,Closed,currency 1,-609,0,-425,-425,0,0,225000,0,0,0,Consumer credit,-423,0
100303,5499351,Active,currency 1,-281,0,817,-425,0,0,90000,81357.93,8642.07,0,Credit card,-16,0
100303,6425035,Closed,currency 1,-281,0,-81,-81,0,0,764293.725,0,0,0,Consumer credit,-81,8055
100304,6381962,Closed,currency 1,-2424,0,-2211,-2238,0,0,25195.5,0,0,0,Consumer credit,-2238,8055
100304,6381963,Closed,currency 1,-1102,0,-980,-1008,0,0,28892.16,0,0,0,Consumer credit,-1008,8055
100304,6381964,Closed,currency 1,-2465,0,-2283,-2278,0,0,22050,0,0,0,Consumer credit,-2276,8055
100304,6381965,Closed,currency 1,-983,0,-394,-366,0,0,351000,0,0,0,Credit card,-158,8055
100304,6381966,Closed,currency 1,-1117,0,-937,-998,0,0,21469.5,0,0,0,Consumer credit,-991,8055
100304,6381968,Closed,currency 1,-1889,0,-1341,-1341,0,0,124011,0,0,0,Consumer credit,-1318,8055
100304,6381969,Closed,currency 1,-2590,0,-1027,-1007,0,0,108000,0,0,0,Credit card,-1007,8055
100304,6381970,Closed,currency 1,-2591,0,-1027,-1027,0,1,108000,0,0,0,Credit card,-1007,8055
100304,6381971,Closed,currency 1,-1890,0,-1341,-1327,2.07,0,124013.07,0,0,0,Consumer credit,-1327,8055
100304,6381972,Active,currency 1,-584,0,-1341,-1327,0,0,810000,0,810000,0,Credit card,-23,8055
100306,6254758,Closed,currency 1,-932,0,-435,-375,0,0,90000,0,0,0,Credit card,-372,0
100306,6254759,Closed,currency 1,-1315,0,-1135,-1135,0,0,43380,14958,0,0,Consumer credit,-1135,0
100307,5416605,Closed,currency 1,-1229,0,354,-294,6016.5,0,666000,14958,0,0,Consumer credit,-294,0
100307,5416606,Closed,currency 1,-1616,0,-1225,-1225,0,0,160355.43,0,0,0,Consumer credit,-848,0
100307,5416607,Closed,currency 1,-2885,0,-2701,-2701,0,0,74115,0,0,0,Consumer credit,-2699,0
100308,5834194,Active,currency 1,-368,0,-2701,-2701,0,0,405000,12942,392056.245,0,Credit card,-19,40500
100308,5834195,Active,currency 1,-229,0,503,-2701,0,0,103458.6,78876,0,0,Consumer credit,-19,4138.335
100308,5834196,Active,currency 1,-364,0,503,-2701,0,0,58397.04,4927.5,53467.965,0,Credit card,-19,5839.695
100308,5834197,Closed,currency 1,-859,0,-218,-218,0,0,82593,0,0,0,Consumer credit,-212,5839.695
100308,5834198,Closed,currency 1,-1703,0,-978,-978,0,0,149076.27,0,0,0,Consumer credit,-856,5839.695
100309,5007958,Closed,currency 1,-2681,0,-2346,-2405,0,0,143640,0,0,0,Consumer credit,-2405,5839.695
100309,5007959,Active,currency 1,-2580,0,-1457,-2468,0,0,45000,0,0,0,Credit card,-693,5839.695
100310,5204900,Active,currency 1,-477,0,963,-2468,0,0,324000,300487.5,0,0,Credit card,-45,5839.695
100310,5204901,Active,currency 1,-323,0,1503,-2468,0,0,1471500,1321924.5,0,0,Consumer credit,-13,5839.695
100310,5204902,Closed,currency 1,-552,0,-367,-367,0,0,64875.735,0,0,0,Consumer credit,-361,5839.695
100311,5932718,Closed,currency 1,-1982,0,-1270,-1270,0,0,126216,0,0,0,Consumer credit,-1270,0
100312,5798123,Active,currency 1,-613,0,117,-1270,0,0,1215000,113854.5,0,0,Consumer credit,-1,0
100312,5798126,Active,currency 1,-2604,0,-1854,-1270,0,0,450000,113854.5,0,0,Consumer credit,-1857,30150
100313,5516650,Closed,currency 1,-1868,0,-42,-1624,0,0,157500,0,0,0,Consumer credit,-8,30150
100314,5259395,Closed,currency 1,-2704,0,-2497,-2395,0,0,26190,0,0,0,Consumer credit,-2395,30150
100314,5259396,Closed,currency 1,-403,0,-252,-252,0,0,152415,0,0,0,Consumer credit,-248,30150
100315,6220877,Active,currency 1,-650,0,6655,-252,0,0,3186000,3130290,0,0,Mortgage,-38,9166.5
100315,6220878,Closed,currency 1,-905,0,-801,-801,0,0,110106,0,0,0,Consumer credit,-455,9166.5
100315,6220879,Closed,currency 1,-905,0,921,-601,0,0,234000,0,0,0,Consumer credit,-192,107374.5
100315,6220880,Closed,currency 1,-905,0,921,-601,0,0,117000,0,0,0,Consumer credit,-192,9166.5
100315,6220881,Active,currency 1,-650,0,610,-601,0,0,180000,182394,0,0,Credit card,-59,9166.5
100315,6220882,Active,currency 1,-384,0,1442,-601,0,0,1453500,320688,0,0,Consumer credit,-15,215406
100315,6786102,Closed,currency 1,-819,0,-454,-507,0,0,24700.5,0,0,0,Consumer credit,-506,107374.5
100316,6465307,Closed,currency 1,-744,0,718,-499,0,0,764779.5,0,0,0,Consumer credit,-485,0
100316,6465308,Closed,currency 1,-1478,0,349,-45,0,0,891846,0,0,0,Consumer credit,-37,0
100316,6465309,Closed,currency 1,-1525,0,561,-475,0,0,0,0,0,0,Credit card,-426,0
100316,6465310,Closed,currency 1,-1787,0,-689,-1452,0,0,245232,0,0,0,Consumer credit,-1075,0
100316,6465311,Active,currency 1,-510,0,1316,-1452,0,0,1048500,847269,0,0,Consumer credit,-16,0
100316,6465313,Closed,currency 1,-2722,0,-895,-1448,0,0,562500,0,0,0,Car loan,-1448,0
100316,6465314,Closed,currency 1,-1862,0,-1659,-1659,0,0,135000,0,0,0,Credit card,-1656,0
100316,6465315,Closed,currency 1,-2271,0,-1928,-1928,0,0,103099.5,0,0,0,Consumer credit,-1922,0
100316,6465316,Closed,currency 1,-1704,0,-1463,-1463,0,0,103468.5,0,0,0,Consumer credit,-1458,0
100317,5848357,Active,currency 1,-1934,0,31046,-1463,0,0,504000,294802.74,209197.26,0,Credit card,-9,0
100317,5848360,Closed,currency 1,-2700,0,-1969,-1969,0,0,360000,0,0,0,Consumer credit,-1968,0
100317,5848361,Closed,currency 1,-2842,0,-2658,-2718,0,0,90000,0,0,0,Consumer credit,-2717,0
100317,5848363,Closed,currency 1,-1849,0,-1484,-1483,0,0,202500,0,0,0,Consumer credit,-1481,0
100317,5848365,Closed,currency 1,-2808,0,-2077,-2077,0,0,225000,0,0,0,Consumer credit,-2071,0
100317,5848366,Closed,currency 1,-1422,0,-1057,-1052,0,0,225000,0,0,0,Consumer credit,-1051,0
100317,5848367,Closed,currency 1,-1051,0,-685,-684,0,0,315000,0,0,0,Consumer credit,-682,0
100317,5848368,Closed,currency 1,-679,0,-314,-310,0,0,540000,0,0,0,Consumer credit,-309,0
100317,5848369,Active,currency 1,-1889,0,-314,-310,0,0,504000,294799.5,209197.26,0,Credit card,-17,0
100317,5848359,Closed,currency 1,-1612,0,-149,-149,0,0,428400,0,209197.26,0,Consumer credit,-86,0
100318,5096257,Active,currency 1,-405,0,10553,-149,0,0,8793,0,209197.26,0,Credit card,-154,441
100320,5192775,Closed,currency 1,-2410,0,-553,-1737,0,0,1660500,0,0,0,Car loan,-1737,441
100320,5192776,Closed,currency 1,-1734,0,-1400,-1520,540,0,38447.19,0,0,0,Consumer credit,-1520,441
100320,5192777,Active,currency 1,-1734,0,-1082,-1520,0,0,4500,-9920.07,9920.07,0,Credit card,-686,441
100320,5192778,Active,currency 1,-1202,0,-75,-1520,0,0,1350000,58815,0,0,Consumer credit,-652,441
100320,5192779,Closed,currency 1,-865,0,598,-79,0,0,1739394,58815,0,0,Car loan,-79,441
100321,5053117,Closed,currency 1,-866,0,229,-773,0,0,139500,58815,0,0,Consumer credit,-773,0
100321,5053118,Closed,currency 1,-971,0,124,-773,0,0,225004.5,58815,0,0,Consumer credit,-773,35244
100321,5053119,Closed,currency 1,-773,0,322,-651,0,0,450004.5,58815,0,0,Consumer credit,-651,42840
100321,5053120,Closed,currency 1,-651,0,1175,-188,0,0,900000,58815,0,0,Consumer credit,-184,42840
100321,5053121,Active,currency 1,-1089,0,738,-188,0,0,1125000,58815,0,0,Car loan,-23,42840
100321,5053122,Active,currency 1,-194,0,1621,-188,0,0,1697796.18,1591705.44,0,0,Car loan,-7,42840
100321,5053123,Active,currency 1,-181,0,10777,-188,0,0,45000,1591705.44,0,0,Credit card,-181,0
100322,6139800,Closed,currency 1,-1026,0,-886,-886,0,0,225000,0,0,0,Consumer credit,-879,0
100322,6139801,Active,currency 1,-1144,0,683,-886,0,0,999000,479511,0,0,Consumer credit,-12,0
100325,5608101,Closed,currency 1,-2392,0,-2031,-2032,0,0,135000,0,0,0,Consumer credit,-479,0
100325,5608106,Active,currency 1,-63,0,1351,-2032,0,0,810000,731646,0,0,Loan for working capital replenishment,-12,0
100326,5255038,Active,currency 1,-151,0,1351,-2032,0,0,157545,731646,0,0,Consumer credit,-6,0
100327,6486233,Active,currency 1,-406,0,1420,-2032,0,0,798403.5,731646,0,0,Car loan,-8,22711.5
100328,5786498,Closed,currency 1,-1109,0,-620,-621,0,0,345825,0,0,0,Consumer credit,-621,22711.5
100328,5786499,Closed,currency 1,-2540,0,-713,-1323,0,0,450000,0,0,0,Consumer credit,-1262,22711.5
100328,5786500,Closed,currency 1,-1449,0,-720,-720,0,0,244917,0,0,0,Consumer credit,-713,22711.5
100328,5786502,Active,currency 1,-668,0,62,-720,0,0,123873.48,16231.5,0,0,Consumer credit,-23,22711.5
100329,5216097,Active,currency 1,-430,0,-65,-720,0,0,0,0,0,0,Credit card,-132,22711.5
100330,6443029,Closed,currency 1,-2862,0,-1766,-2527,0,0,157500,0,0,0,Consumer credit,-1159,0
100330,6443033,Closed,currency 1,-2106,0,-1741,-1867,0,0,73372.5,0,0,0,Consumer credit,-1865,7146
100330,6443037,Closed,currency 1,-1147,0,-326,-652,0,0,365008.5,0,0,0,Consumer credit,-652,0
100330,6443030,Closed,currency 1,-1043,0,783,-646,0,0,571500,0,0,0,Consumer credit,-638,0
100330,6443031,Active,currency 1,-364,0,3289,-646,0,0,5926500,5901336,0,0,Mortgage,-322,88492.5
100330,6443032,Closed,currency 1,-1945,0,-1580,-1591,0,0,47745,0,0,0,Consumer credit,-1589,4509
100330,6443034,Closed,currency 1,-1542,0,-446,-1147,0,0,337500,328878,0,0,Credit card,-1147,0
100330,6443035,Closed,currency 1,-1817,0,-1086,-1147,0,0,119632.5,35208,0,0,Consumer credit,-1147,0
100330,6443036,Closed,currency 1,-1868,0,-1137,-1147,0,0,191520,46746,0,0,Consumer credit,-1147,0
100330,6443038,Closed,currency 1,-656,0,-1137,-328,0,0,90000,46746,0,0,Credit card,-326,0
100330,6443039,Closed,currency 1,-656,0,440,-326,0,0,720000,46746,0,0,Car loan,-326,0
100330,6443040,Closed,currency 1,-927,0,-562,-562,3879,0,44046,0,0,0,Consumer credit,-562,0
100332,5228926,Closed,currency 1,-1631,0,-1087,-997,3879,0,135000,0,0,0,Consumer credit,-994,0
100332,5228928,Active,currency 1,-930,0,-1087,-997,7719.435,0,166500,89716.5,76783.005,0,Credit card,-18,0
100332,5228929,Closed,currency 1,-538,0,-354,-351,0,0,225000,0,0,0,Consumer credit,-347,0
100332,5228930,Closed,currency 1,-160,0,568,-125,0,0,450000,0,0,0,Consumer credit,-122,19566
100333,6141242,Closed,currency 1,-721,0,1105,-62,0,0,1202530.5,967635,0,0,Car loan,-56,27364.5
100333,6141243,Active,currency 1,-3,0,1093,-62,0,0,1611000,967635,0,0,Consumer credit,-3,27364.5
100333,6141244,Active,currency 1,-539,0,1093,-62,0,0,292500,280917,11580.975,0,Credit card,-12,27364.5
100333,6141245,Closed,currency 1,-882,0,1093,-83,0,0,414000,0,0,0,Credit card,-65,27364.5
100333,6141246,Closed,currency 1,-1048,0,9911,-67,52411.5,0,0,0,0,0,Credit card,-67,27364.5
100333,6141247,Active,currency 1,-1142,0,685,-67,7177.5,0,270000,0,0,0,Consumer credit,-22,27364.5
100333,6141248,Closed,currency 1,-1624,0,-162,-1261,33075,0,1259280,0,0,0,Car loan,-1261,27364.5
100334,6832139,Closed,currency 1,-1269,0,-691,-720,0,0,74092.5,0,0,0,Consumer credit,-719,27364.5
100334,6832138,Closed,currency 1,-2733,0,-2339,-2366,12865.23,0,39555.72,0,0,0,Consumer credit,-2366,27364.5
100335,6222448,Closed,currency 1,-2842,0,-2630,-2659,0,0,32170.455,0,0,0,Consumer credit,-2659,27364.5
100335,6222449,Active,currency 1,-2745,0,-1632,-1269,0,0,135000,0,0,0,Credit card,-1165,27364.5
100335,6222450,Active,currency 1,-965,0,131,-1269,0,0,135000,22612.5,0,0,Consumer credit,-17,27364.5
100335,6222452,Closed,currency 1,-2668,0,-2362,-2513,0,0,41400,0,0,0,Consumer credit,-2510,27364.5
100338,6561924,Active,currency 1,-2909,0,-2606,-2513,0,0,89901,0,0,0,Consumer credit,-2597,27364.5
100338,6561925,Closed,currency 1,-1447,0,-107,-70,0,0,540000,0,0,0,Credit card,-66,27364.5
100338,6561926,Closed,currency 1,-516,0,-274,-306,0,0,0,0,0,0,Credit card,-271,27364.5
100338,6561927,Closed,currency 1,-1357,0,-1235,-1219,0,0,101133,0,0,0,Consumer credit,-726,27364.5
100338,6561928,Closed,currency 1,-1261,0,-165,-510,0,0,450000,0,0,0,Consumer credit,-508,27364.5
100338,6561929,Closed,currency 1,-1208,0,-498,-498,0,0,1203750,0,0,0,Consumer credit,-488,27364.5
100338,6561930,Active,currency 1,-868,0,-669,-498,0,0,90000,67833,0,0,Credit card,-531,27364.5
100338,6561931,Active,currency 1,-215,0,-185,-498,0,0,135000,96597,0,0,Credit card,-72,27364.5
100338,6561933,Closed,currency 1,-1356,0,-1235,-1235,0,0,101133,0,0,0,Consumer credit,-1071,27364.5
100338,6561934,Closed,currency 1,-2349,0,-1252,-1308,139.5,0,772200,0,0,0,Consumer credit,-1308,27364.5
100338,6561923,Active,currency 1,-1263,0,-639,-1308,0,0,0,0,0,0,Credit card,-623,27364.5
100338,6561932,Active,currency 1,-456,0,2082,-1308,0,0,4986148.5,4436901,0,0,Consumer credit,-46,27364.5
100342,5890011,Closed,currency 1,-665,0,-298,-451,0,0,45000,0,0,0,Consumer credit,-451,27364.5
100342,5890007,Active,currency 1,-665,0,30869,-451,0,0,0,0,0,0,Credit card,-552,27364.5
100342,5890008,Active,currency 1,-101,0,995,-451,2591.145,0,252000,244764,0,0,Consumer credit,-9,27364.5
100342,5890009,Active,currency 1,-227,0,138,-451,1981.26,0,45000,23013,0,0,Consumer credit,-9,3749.985
100342,5890010,Closed,currency 1,-515,0,-150,-139,7332.525,0,45000,0,0,0,Consumer credit,-136,3749.985
100342,5890012,Closed,currency 1,-703,0,-338,-338,8923.635,0,124969.5,0,0,0,Consumer credit,-335,3749.985
100343,6150040,Closed,currency 1,-1203,0,-868,-896,0,0,97588.8,0,0,0,Consumer credit,-896,3749.985
100343,6150042,Active,currency 1,-335,0,39,-896,0,0,230296.5,42831,0,0,Consumer credit,-20,3749.985
100343,6150044,Closed,currency 1,-1898,0,-1167,-1699,0,0,23175,42831,0,0,Credit card,-1699,3749.985
100343,6150045,Closed,currency 1,-890,0,-173,-273,41112.72,0,900000,0,0,0,Consumer credit,-273,3749.985
100343,6150046,Closed,currency 1,-864,0,1312,-797,0,0,135000,0,135000,0,Credit card,-797,3749.985
100345,5443346,Closed,currency 1,-982,0,-701,-701,0,0,174708,0,135000,0,Consumer credit,-696,3749.985
100346,6052396,Closed,currency 1,-599,0,-298,-298,0,0,106083,0,0,0,Consumer credit,-274,18823.5
100346,6052397,Active,currency 1,-505,0,1317,-298,0,0,472050,625329,0,0,Consumer credit,-17,18823.5
100346,6052398,Active,currency 1,-98,0,282,-298,0,0,225000,192483,0,0,Consumer credit,-3,18823.5
100347,5507602,Closed,currency 1,-799,0,-434,-423,0,0,135000,0,0,0,Consumer credit,-387,18823.5
100348,5095626,Active,currency 1,-1320,0,-434,-423,0,0,0,0,0,0,Credit card,-420,0
100349,5857948,Closed,currency 1,-770,0,-434,-104,0,0,31500,0,0,0,Microloan,-104,0
100349,5857949,Closed,currency 1,-805,0,-434,-104,0,0,22500,0,0,0,Microloan,-104,0
100349,5857950,Closed,currency 1,-738,0,-434,-104,0,0,31500,0,0,0,Microloan,-104,0
100349,5857951,Closed,currency 1,-710,0,-434,-104,0,0,22500,0,0,0,Microloan,-104,0
100349,5857961,Closed,currency 1,-621,0,-434,-10,0,0,27000,0,0,0,Microloan,-10,0
100349,5857964,Closed,currency 1,-1589,0,-493,-556,0,0,225000,0,0,0,Consumer credit,-556,0
100349,5857939,Active,currency 1,-591,0,711,-556,0,0,225000,221575.5,0,0,Credit card,-191,0
100349,5857940,Active,currency 1,-599,0,375,-556,0,0,900000,430722,0,0,Consumer credit,-17,37660.5
100349,5857942,Closed,currency 1,-2706,0,-1610,-1610,0,0,180000,0,0,0,Consumer credit,-1610,0
100349,5857943,Sold,currency 1,-805,0,-1610,-1610,0,0,22500,0,0,0,Microloan,-787,0
100349,5857944,Sold,currency 1,-770,0,-1610,-1610,0,0,31500,0,0,0,Microloan,-749,0
100349,5857945,Sold,currency 1,-738,0,-1610,-1610,0,0,31500,0,0,0,Microloan,-724,0
100349,5857946,Sold,currency 1,-710,0,-1610,-1610,0,0,22500,0,0,0,Microloan,-696,0
100349,5857947,Closed,currency 1,-621,0,-1610,-605,0,0,27000,0,0,0,Microloan,-605,0
100349,5857952,Closed,currency 1,-144,0,-1610,-116,0,0,22500,0,0,0,Microloan,-110,0
100349,5857953,Closed,currency 1,-116,0,-1610,-88,0,0,13500,0,0,0,Microloan,-79,0
100349,5857954,Closed,currency 1,-88,0,-1610,-59,0,0,13500,0,0,0,Microloan,-51,0
100349,5857955,Active,currency 1,-31,0,-1610,-59,0,0,13500,0,0,0,Microloan,-20,16524
100349,5857956,Closed,currency 1,-59,0,-1610,-31,0,0,13500,0,0,0,Microloan,-20,0
100349,5857957,Active,currency 1,-117,0,-1610,-31,0,0,36000,40608,0,0,Microloan,-10,40608
100349,5857958,Closed,currency 1,-250,0,-1610,-10,0,0,45000,0,0,0,Microloan,-10,0
100349,5857959,Closed,currency 1,-368,0,-1610,-10,0,0,22500,0,0,0,Microloan,-10,0
100349,5857960,Closed,currency 1,-403,0,-1610,-10,0,0,13500,0,0,0,Microloan,-10,0
100349,5857962,Active,currency 1,-301,25,1526,-10,19359,0,675000,0,0,19359,Consumer credit,-28,22054.5
100349,5857963,Closed,currency 1,-847,0,-117,-112,0,0,401184,0,0,0,Consumer credit,-112,22054.5
100350,5150658,Closed,currency 1,-1924,0,-1740,-1740,0,0,29965.5,0,0,0,Consumer credit,-1009,22054.5
100350,5150659,Closed,currency 1,-1088,0,-715,-698,0,0,78637.5,0,0,0,Consumer credit,-698,22054.5
100350,5150660,Closed,currency 1,-620,0,-314,-154,0,0,112410,0,0,0,Consumer credit,-154,22054.5
