SK_ID_CURR,DEFAULTED,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
100260,0,Cash loans,M,N,Y,0,180000,180000,20488.5,180000,Unaccompanied,Working,Higher education,Single / not married,Co-op apartment,0.011657,-10038,-1746,-4742,-2723,25,1,1,1,1,0,0,Core staff,1,1,1,FRIDAY,14,0,1,1,0,1,1,Government,0.593709944,0.705770389,0.477649155,0.0619,0.076,0.9876,0.83,0.0575,0,0.1034,0.1667,0.2083,0.0559,0.0504,0.0703,0,0.1447,0.063,0.0788,0.9876,0.8367,0.0581,0,0.1034,0.1667,0.2083,0.0572,0.0551,0.0733,0,0.1532,0.0625,0.076,0.9876,0.8323,0.0579,0,0.1034,0.1667,0.2083,0.0569,0.0513,0.0716,0,0.1477,reg oper account,block of flats,0.0868,Panel,No,2,0,2,0,-770,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100261,0,Cash loans,F,N,Y,0,90000,522000,22243.5,522000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.026392,-14974,-2389,-7478,-4099,25,1,1,1,1,0,0,Laborers,2,2,2,SATURDAY,11,0,0,0,0,1,1,Postal,0.593709944,0.508092182,0.542445144,0.0278,0.076,0.9896,0.83,0.0575,0,0.069,0.0833,0.2083,0.0559,0.0504,0.0254,0,0.0524,0.0284,0.0788,0.9896,0.8367,0.0581,0,0.069,0.0833,0.2083,0.0572,0.0551,0.0265,0,0.0555,0.0281,0.076,0.9896,0.8323,0.0579,0,0.069,0.0833,0.2083,0.0569,0.0513,0.0259,0,0.0535,reg oper account,block of flats,0.0314,"Stone, brick",No,0,0,0,0,-2649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100262,0,Cash loans,M,Y,Y,0,315000,1575000,41548.5,1575000,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-13640,-3339,-3522,-5525,2,1,1,1,1,1,0,Drivers,2,2,2,SATURDAY,10,1,1,0,1,1,0,Postal,0.11868428,0.690458464,0.520897599,0.0278,0.076,0.9896,0.83,0.0575,0,0.069,0.0833,0.2083,0.0559,0.0504,0.0254,0,0.0524,0.0284,0.0788,0.9896,0.8367,0.0581,0,0.069,0.0833,0.2083,0.0572,0.0551,0.0265,0,0.0555,0.0281,0.076,0.9896,0.8323,0.0579,0,0.069,0.0833,0.2083,0.0569,0.0513,0.0259,0,0.0535,reg oper account,block of flats,0.0314,"Stone, brick",No,0,0,0,0,-830,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
100263,0,Cash loans,F,N,Y,0,108000,585000,32665.5,585000,Family,Pensioner,Higher education,Widow,House / apartment,0.009549,-23456,365243,-2267,-4483,2,1,0,0,1,1,0,Drivers,1,2,2,THURSDAY,17,0,0,0,0,0,0,XNA,0.770814499,0.235313763,0.270707387,0.0588,0.076,0.993,0.83,0.0575,0,0.1034,0.1667,0.2083,0.0659,0.0504,0.0651,0,0,0.0599,0.0788,0.993,0.8367,0.0581,0,0.1034,0.1667,0.2083,0.0674,0.0551,0.0678,0,0,0.0593,0.076,0.993,0.8323,0.0579,0,0.1034,0.1667,0.2083,0.0671,0.0513,0.0662,0,0,reg oper account,block of flats,0.0645,Panel,No,0,0,0,0,-2255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100264,0,Cash loans,F,N,Y,0,121500,1215000,48186,1215000,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018209,-23037,365243,-2017,-4082,2,1,0,0,1,0,0,Drivers,2,3,3,SATURDAY,7,0,0,0,0,0,0,XNA,0.770814499,0.305150229,0.69562193,0.0588,0.076,0.993,0.83,0.0575,0,0.1034,0.1667,0.2083,0.0659,0.0504,0.0651,0,0,0.0599,0.0788,0.993,0.8367,0.0581,0,0.1034,0.1667,0.2083,0.0674,0.0551,0.0678,0,0,0.0593,0.076,0.993,0.8323,0.0579,0,0.1034,0.1667,0.2083,0.0671,0.0513,0.0662,0,0,reg oper account,block of flats,0.0645,Panel,No,0,0,0,0,-2435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100265,0,Cash loans,F,N,Y,0,112500,723996,34960.5,585000,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.019689,-8302,-278,-1219,-959,2,1,1,0,1,1,0,Sales staff,1,2,2,TUESDAY,15,0,0,0,0,0,0,Self-employed,0.38913815,0.577718293,0.394495405,0.032,0.0229,0.9742,0.6464,0.0037,0,0.069,0.125,0.1667,0.0448,0.0252,0.0204,0.0039,0.002,0.0326,0.0238,0.9742,0.6602,0.0037,0,0.069,0.125,0.1667,0.0458,0.0275,0.0213,0.0039,0.0022,0.0323,0.0229,0.9742,0.6511,0.0037,0,0.069,0.125,0.1667,0.0456,0.0257,0.0208,0.0039,0.0021,reg oper account,block of flats,0.0186,Block,No,3,0,3,0,-800,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100266,0,Cash loans,F,N,N,0,157500,1256400,36864,900000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,Municipal apartment,0.032561,-18810,-995,-9761,-2290,2,1,1,0,1,0,0,Sales staff,1,1,1,FRIDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.38913815,0.695816531,0.7136314,0.0619,0.0612,0.9737,0.6464,0.0037,0,0.1379,0.1667,0.1667,0.0739,0.0252,0.0547,0.0039,0,0.063,0.0635,0.9737,0.6602,0.0037,0,0.1379,0.1667,0.1667,0.0756,0.0275,0.057,0.0039,0,0.0625,0.0612,0.9737,0.6511,0.0037,0,0.1379,0.1667,0.1667,0.0752,0.0257,0.0557,0.0039,0,reg oper account,block of flats,0.043,Panel,No,2,1,2,1,-1388,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100267,0,Cash loans,M,N,Y,0,225000,675000,17937,675000,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-13685,-3281,-7727,-4477,2,1,1,1,1,1,0,Managers,2,2,2,TUESDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.38913815,0.681537452,0.631354537,0.1856,0.0612,0.9821,0.6464,0.0037,0.2,0.1724,0.3333,0.1667,0.0739,0.0252,0.1909,0.0039,0,0.1891,0.0635,0.9821,0.6602,0.0037,0.2014,0.1724,0.3333,0.1667,0.0756,0.0275,0.1989,0.0039,0,0.1874,0.0612,0.9821,0.6511,0.0037,0.2,0.1724,0.3333,0.1667,0.0752,0.0257,0.1944,0.0039,0,reg oper account,block of flats,0.1502,Panel,No,0,0,0,0,-330,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
100268,0,Cash loans,F,N,N,0,85500,225000,18040.5,225000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.014464,-10571,-1028,-643,-1899,2,1,1,0,1,0,0,Laborers,2,2,2,TUESDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.10104527,0.646688582,0.225086862,0.1856,0.0612,0.9821,0.6464,0.0037,0.2,0.1724,0.3333,0.1667,0.0739,0.0252,0.1909,0.0039,0,0.1891,0.0635,0.9821,0.6602,0.0037,0.2014,0.1724,0.3333,0.1667,0.0756,0.0275,0.1989,0.0039,0,0.1874,0.0612,0.9821,0.6511,0.0037,0.2,0.1724,0.3333,0.1667,0.0752,0.0257,0.1944,0.0039,0,reg oper account,block of flats,0.1502,Panel,No,0,0,0,0,-2206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
100269,0,Cash loans,M,N,Y,0,180000,427450.5,23319,369000,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010276,-11180,-1313,-4774,-3699,2,1,1,0,1,0,0,Laborers,2,2,2,THURSDAY,9,0,0,0,1,1,0,Business Entity Type 3,0.10104527,0.285897872,0.448962273,0.1856,0.0612,0.9821,0.6464,0.0037,0.2,0.1724,0.3333,0.1667,0.0739,0.0252,0.1909,0.0039,0,0.1891,0.0635,0.9821,0.6602,0.0037,0.2014,0.1724,0.3333,0.1667,0.0756,0.0275,0.1989,0.0039,0,0.1874,0.0612,0.9821,0.6511,0.0037,0.2,0.1724,0.3333,0.1667,0.0752,0.0257,0.1944,0.0039,0,reg oper account,block of flats,0.1502,Panel,No,0,0,0,0,-177,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100270,0,Revolving loans,F,N,Y,0,90000,337500,16875,337500,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.032561,-21497,365243,-14502,-4288,2,1,0,0,1,1,0,Laborers,2,1,1,TUESDAY,16,0,0,0,0,0,0,XNA,0.10104527,0.714056093,0.75037515,0.1856,0.0612,0.9821,0.6464,0.0037,0.2,0.1724,0.3333,0.1667,0.0739,0.0252,0.1909,0.0039,0,0.1891,0.0635,0.9821,0.6602,0.0037,0.2014,0.1724,0.3333,0.1667,0.0756,0.0275,0.1989,0.0039,0,0.1874,0.0612,0.9821,0.6511,0.0037,0.2,0.1724,0.3333,0.1667,0.0752,0.0257,0.1944,0.0039,0,reg oper account,block of flats,0.1502,Panel,No,0,0,0,0,-2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100272,0,Revolving loans,F,N,Y,1,135000,180000,9000,180000,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.010006,-9135,-460,-1219,-1815,2,1,1,1,1,1,0,Sales staff,3,2,1,FRIDAY,14,0,0,0,0,0,0,Business Entity Type 2,0.10104527,0.19525757,0.183035167,0.1103,0.064,0.9841,0.7824,0.0308,0.08,0.0345,0.2917,0.3333,0.0148,0.0765,0.0635,0.0618,0.0361,0.1124,0.0664,0.9841,0.7909,0.0311,0.0806,0.0345,0.2917,0.3333,0.0151,0.0836,0.0662,0.0623,0.0382,0.1114,0.064,0.9841,0.7853,0.031,0.08,0.0345,0.2917,0.3333,0.015,0.0778,0.0646,0.0621,0.0369,reg oper account,block of flats,0.0585,Panel,No,3,1,3,1,-70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100273,1,Cash loans,F,N,Y,0,157500,1710000,66262.5,1710000,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.004849,-23127,-9274,-817,-4173,2,1,1,0,1,0,0,Medicine staff,2,2,2,WEDNESDAY,10,0,0,0,0,0,0,Other,0.10104527,0.126332063,0.183035167,0.033,0.064,0.9757,0.7824,0.0308,0.08,0.0345,0.2917,0.3333,0.0148,0.0765,0.0635,0.0618,0.0361,0.0336,0.0664,0.9757,0.7909,0.0311,0.0806,0.0345,0.2917,0.3333,0.0151,0.0836,0.0662,0.0623,0.0382,0.0333,0.064,0.9757,0.7853,0.031,0.08,0.0345,0.2917,0.3333,0.015,0.0778,0.0646,0.0621,0.0369,reg oper account,block of flats,0.0195,"Stone, brick",No,0,0,0,0,-1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100274,0,Cash loans,M,Y,Y,0,308250,1305000,38281.5,1305000,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-15612,-1106,-8060,-4018,6,1,1,1,1,1,0,Drivers,2,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.652943044,0.698452868,0.80045134,0.1979,0.1629,0.9851,0.7824,0.0308,0.24,0.2069,0.3333,0.3333,0.0148,0.0765,0.2063,0.0618,0.1504,0.2017,0.169,0.9851,0.7909,0.0311,0.2417,0.2069,0.3333,0.3333,0.0151,0.0836,0.2149,0.0623,0.1592,0.1999,0.1629,0.9851,0.7853,0.031,0.24,0.2069,0.3333,0.3333,0.015,0.0778,0.21,0.0621,0.1535,reg oper account,block of flats,0.1949,Panel,No,1,0,1,0,-2263,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100275,0,Cash loans,F,Y,Y,0,108000,646920,18670.5,540000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.019101,-23650,365243,-11380,-4923,64,1,0,0,1,0,0,Drivers,1,2,2,SUNDAY,13,0,0,0,0,0,0,XNA,0.652943044,0.731907092,0.72094415,0.1979,0.1629,0.9851,0.7824,0.0308,0.24,0.2069,0.3333,0.3333,0.0148,0.0765,0.2063,0.0618,0.1504,0.2017,0.169,0.9851,0.7909,0.0311,0.2417,0.2069,0.3333,0.3333,0.0151,0.0836,0.2149,0.0623,0.1592,0.1999,0.1629,0.9851,0.7853,0.031,0.24,0.2069,0.3333,0.3333,0.015,0.0778,0.21,0.0621,0.1535,reg oper account,block of flats,0.1949,Panel,No,0,0,0,0,-1563,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
100276,0,Cash loans,F,Y,Y,0,135000,497520,39438,450000,Family,Working,Secondary / secondary special,Married,House / apartment,0.025164,-12246,-1787,-1002,-4898,22,1,1,0,1,0,0,Private service staff,2,2,2,SATURDAY,11,0,0,0,0,0,0,Services,0.53179976,0.216849299,0.72094415,0.0825,0.0796,0.9747,0.6532,0.0496,0,0.1379,0.1667,0.2083,0.0741,0.0672,0.068,0.0039,0.005,0.084,0.0826,0.9747,0.6668,0.0501,0,0.1379,0.1667,0.2083,0.0758,0.0735,0.0704,0.0039,0.0053,0.0833,0.0796,0.9747,0.6578,0.0499,0,0.1379,0.1667,0.2083,0.0754,0.0684,0.0692,0.0039,0.0051,reg oper account,block of flats,0.06,Panel,No,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100277,0,Cash loans,M,Y,N,0,67500,364896,16200,315000,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006008,-21812,365243,-12539,-5030,13,1,0,0,1,1,0,Private service staff,2,2,2,THURSDAY,19,0,0,0,0,0,0,XNA,0.85674012,0.574514184,0.72094415,0.0825,0.0796,0.9866,0.6532,0.0496,0,0.1034,0.0833,0.2083,0.0741,0.0672,0.0255,0.0039,0.0056,0.084,0.0826,0.9866,0.6668,0.0501,0,0.1034,0.0833,0.2083,0.0758,0.0735,0.0266,0.0039,0.006,0.0833,0.0796,0.9866,0.6578,0.0499,0,0.1034,0.0833,0.2083,0.0754,0.0684,0.026,0.0039,0.0057,reg oper account,block of flats,0.0213,Panel,No,1,0,1,0,-318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100279,0,Cash loans,M,N,Y,0,180000,254700,16407,225000,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.072508,-23946,365243,-6935,-3948,13,1,0,0,1,0,0,Private service staff,1,1,1,WEDNESDAY,16,0,0,0,0,0,0,XNA,0.85674012,0.458684569,0.528092751,0.3041,0.1854,0.9791,0.7144,0,0.32,0.2759,0.3333,0.0417,0,0.2412,0.281,0.0309,0.009,0.3099,0.1924,0.9791,0.7256,0,0.3222,0.2759,0.3333,0.0417,0,0.2635,0.2928,0.0311,0.0096,0.3071,0.1854,0.9791,0.7182,0,0.32,0.2759,0.3333,0.0417,0,0.2454,0.2861,0.0311,0.0092,reg oper account,block of flats,0.223,Panel,No,0,0,0,0,-975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
100281,0,Cash loans,F,N,Y,1,112500,675000,21906,675000,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.025164,-17957,-4942,-7868,-1478,13,1,1,1,1,0,0,Sales staff,2,2,2,THURSDAY,15,0,0,0,0,0,0,Self-employed,0.85674012,0.660907407,0.622922,0.0124,0,0.9702,0.592,0.0017,0,0.069,0.0417,0.0417,0.0093,0.0101,0.0104,0,0,0.0126,0,0.9702,0.608,0.0017,0,0.069,0.0417,0.0417,0.0095,0.011,0.0108,0,0,0.0125,0,0.9702,0.5975,0.0017,0,0.069,0.0417,0.0417,0.0095,0.0103,0.0105,0,0,not specified,block of flats,0.0091,Wooden,No,0,0,0,0,-1631,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
100282,1,Revolving loans,F,Y,Y,0,73341,135000,6750,135000,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.018801,-9157,-146,-2926,-1822,11,1,1,0,1,0,0,Managers,1,2,2,THURSDAY,11,0,0,0,0,0,0,Insurance,0.85674012,0.523230387,0.622922,0.0124,0,0.9702,0.592,0.0017,0,0.069,0.0417,0.0417,0.0093,0.0101,0.0104,0,0,0.0126,0,0.9702,0.608,0.0017,0,0.069,0.0417,0.0417,0.0095,0.011,0.0108,0,0,0.0125,0,0.9702,0.5975,0.0017,0,0.069,0.0417,0.0417,0.0095,0.0103,0.0105,0,0,not specified,block of flats,0.0091,Wooden,No,1,1,1,1,-64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
100283,0,Cash loans,F,N,Y,0,135000,747000,38268,747000,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.026392,-12585,-870,-6120,-4734,11,1,1,0,1,0,0,Sales staff,2,2,2,SATURDAY,10,0,0,0,0,0,0,Self-employed,0.85674012,0.653572457,0.832785025,0.0825,0,0.9737,0.592,0.0017,0,0.1379,0.1667,0.0417,0.0093,0.0101,0.0644,0,0,0.084,0,0.9737,0.608,0.0017,0,0.1379,0.1667,0.0417,0.0095,0.011,0.0671,0,0,0.0833,0,0.9737,0.5975,0.0017,0,0.1379,0.1667,0.0417,0.0095,0.0103,0.0656,0,0,not specified,block of flats,0.0506,"Stone, brick",No,4,1,4,1,-914,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
100284,0,Cash loans,M,Y,Y,2,180000,675000,29862,675000,Unaccompanied,Working,Higher education,Married,With parents,0.015221,-14445,-3218,-5173,-5186,2,1,1,0,1,1,1,Laborers,4,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.692454582,0.328268997,0.758393062,0.0825,0,0.9737,0.592,0.0017,0,0.1379,0.1667,0.0417,0.0093,0.0101,0.0644,0,0,0.084,0,0.9737,0.608,0.0017,0,0.1379,0.1667,0.0417,0.0095,0.011,0.0671,0,0,0.0833,0,0.9737,0.5975,0.0017,0,0.1379,0.1667,0.0417,0.0095,0.0103,0.0656,0,0,not specified,block of flats,0.0506,"Stone, brick",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
100285,0,Revolving loans,F,N,Y,0,112500,180000,9000,180000,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,Rented apartment,0.028663,-10755,-1185,-765,-3443,2,1,1,0,1,0,0,Cooking staff,2,2,2,THURSDAY,13,0,0,0,1,1,0,Self-employed,0.692454582,0.435412575,0.758393062,0.0825,0,0.9737,0.592,0.0017,0,0.1379,0.1667,0.0417,0.0093,0.0101,0.0644,0,0,0.084,0,0.9737,0.608,0.0017,0,0.1379,0.1667,0.0417,0.0095,0.011,0.0671,0,0,0.0833,0,0.9737,0.5975,0.0017,0,0.1379,0.1667,0.0417,0.0095,0.0103,0.0656,0,0,not specified,block of flats,0.0506,"Stone, brick",No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
100286,1,Cash loans,M,Y,Y,1,121500,263686.5,17298,238500,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.014464,-17847,-448,-3595,-1381,21,1,1,0,1,0,0,Drivers,3,2,2,SATURDAY,5,0,0,0,0,0,0,Business Entity Type 3,0.692454582,0.710924928,0.758393062,0.0825,0,0.9737,0.592,0.0017,0,0.1379,0.1667,0.0417,0.0093,0.0101,0.0644,0,0,0.084,0,0.9737,0.608,0.0017,0,0.1379,0.1667,0.0417,0.0095,0.011,0.0671,0,0,0.0833,0,0.9737,0.5975,0.0017,0,0.1379,0.1667,0.0417,0.0095,0.0103,0.0656,0,0,not specified,block of flats,0.0506,"Stone, brick",No,1,0,1,0,-238,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100287,0,Cash loans,F,N,Y,0,202500,225000,22383,225000,Family,Pensioner,Higher education,Married,House / apartment,0.026392,-24891,365243,-2120,-2019,21,1,0,0,1,1,0,Drivers,2,2,2,TUESDAY,15,0,0,0,0,0,0,XNA,0.692454582,0.6555305,0.758393062,0.1825,0,0.995,0.592,0.0017,0.2,0.1724,0.3333,0.0417,0.0093,0.0101,0.2495,0,0.3146,0.1859,0,0.995,0.608,0.0017,0.2014,0.1724,0.3333,0.0417,0.0095,0.011,0.2599,0,0.333,0.1842,0,0.995,0.5975,0.0017,0.2,0.1724,0.3333,0.0417,0.0095,0.0103,0.2539,0,0.3212,not specified,block of flats,0.2646,"Stone, brick",No,5,0,5,0,-648,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100288,0,Cash loans,F,N,N,0,157500,450000,21888,450000,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-9907,-648,-5628,-2567,21,1,1,0,1,0,0,Laborers,2,2,2,SATURDAY,6,0,1,1,0,1,1,Other,0.23753236,0.597181104,0.758393062,0.0619,0.0635,0.9821,0.7552,0.0334,0,0.1379,0.1667,0.2083,0.0511,0.0496,0.0502,0.0039,0.0042,0.063,0.0659,0.9821,0.7648,0.0337,0,0.1379,0.1667,0.2083,0.0523,0.0542,0.0523,0.0039,0.0045,0.0625,0.0635,0.9821,0.7585,0.0336,0,0.1379,0.1667,0.2083,0.052,0.0504,0.0511,0.0039,0.0043,reg oper account,block of flats,0.0586,Panel,No,0,0,0,0,-425,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100289,0,Cash loans,M,Y,N,0,202500,526491,26878.5,454500,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-14811,-7668,-1761,-4268,0,1,1,1,1,1,0,Managers,2,2,2,TUESDAY,15,0,0,0,0,0,0,Transport: type 4,0.645151009,0.658703521,0.697146908,0.4072,0.2893,0.9816,0.7484,0.0089,0.44,0.3793,0.3333,0.375,0.1754,0.3261,0.4133,0.027,0.0083,0.4149,0.3002,0.9816,0.7583,0.009,0.4431,0.3793,0.3333,0.375,0.1794,0.3563,0.4306,0.0272,0.0087,0.4112,0.2893,0.9816,0.7518,0.009,0.44,0.3793,0.3333,0.375,0.1784,0.3318,0.4207,0.0272,0.0084,reg oper account,block of flats,0.3288,Panel,No,0,0,0,0,-669,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
100290,0,Cash loans,M,N,N,0,135000,224136,17707.5,198000,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.022625,-14726,-142,-3458,-2690,0,1,1,0,1,0,1,Core staff,1,2,2,THURSDAY,17,0,0,0,0,0,0,Business Entity Type 3,0.405560078,0.258728339,0.23791608,0.1237,0.0644,0.9921,0.7484,0.0089,0.12,0.1034,0.375,0.375,0.0384,0.3261,0.1263,0.027,0,0.1261,0.0669,0.9921,0.7583,0.009,0.1208,0.1034,0.375,0.375,0.0392,0.3563,0.1316,0.0272,0,0.1249,0.0644,0.9921,0.7518,0.009,0.12,0.1034,0.375,0.375,0.039,0.3318,0.1286,0.0272,0,reg oper account,block of flats,0.1116,Panel,No,0,0,0,0,-1053,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
